,PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,NumbrFlrs,HouseAge,Remodeled,LogPrice,AllBathrooms,TotalLivArea,TotalOutdoorSF,HasPool
542,528280230,244000,2-STORY 1946 & NEWER,RL,63,12224,2,0,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,4,3,PConc,4,3,1,6,1,297,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,BuiltIn,2000,2,2,390,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,2,10,0,12.404923504275338,3.5,2749,72,0
543,907280090,211000,2-STORY 1946 & NEWER,RL,70,15295,2,0,1,Lvl,4,Corner,1,College Creek,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254,4,3,PConc,4,3,2,6,1,98,GasA,5,Y,SBrkr,3,1,4,7,6,2,3,Attchd,1996,2,2,608,3,3,2,0,0,No Misc,0,Jun,2007,Warranty Deed,Normal,2,14,1,12.259613412458204,3.5,2754,257,0
544,531450090,179200,1-STORY 1946 & NEWER ALL STYLES,RL,70,7153,2,0,4,Lvl,4,Inside,1,Sawyer West,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,3,3,CBlock,4,3,1,6,1,78,GasA,4,Y,SBrkr,3,1,4,6,8,0,0,Attchd,1991,2,2,496,3,3,2,0,2,No Misc,0,Jun,2008,Warranty Deed,Normal,1,19,0,12.096257779522967,3.0,2494,163,0
545,905351089,173000,1-STORY PUD 1946 & NEWER,RL,81,2887,2,0,4,HLS,4,Inside,1,Clear Creek,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,4,3,2,6,1,288,GasA,5,Y,SBrkr,2,1,4,6,8,1,4,Attchd,1996,1,2,431,3,3,2,0,0,No Misc,0,Nov,2008,Warranty Deed,Normal,1,14,1,12.061046873479915,2.0,2294,307,0
546,905452120,134500,2-STORY 1946 & NEWER,RL,50,9360,2,0,4,Lvl,4,Corner,1,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216,4,3,CBlock,3,3,1,3,1,297,GasA,3,Y,SBrkr,3,1,3,7,8,0,0,Detchd,1962,1,1,280,3,3,2,0,2,No Misc,0,Nov,2008,Warranty Deed,Normal,2,48,1,11.809319478024031,1.5,1593,236,0
547,923275080,142500,SPLIT OR MULTI-LEVEL,RL,37,7937,2,0,3,Lvl,4,CulDSac,1,Mitchell,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,3,6,1,184,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Detchd,1984,1,2,588,3,3,2,0,4,No Misc,0,Mar,2006,Warranty Deed,Normal,2,26,0,11.867097278690842,2.0,1822,120,0
548,908275200,125000,1-STORY 1946 & NEWER ALL STYLES,RL,60,8172,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,4,1,224,GasA,3,Y,SBrkr,2,1,3,4,8,1,2,Detchd,1959,1,1,355,3,3,2,0,3,No Misc,0,Jul,2007,Warranty Deed,Normal,1,55,0,11.736069016284437,1.0,1312,196,0
549,904352190,114900,2 FAMILY CONVERSION - ALL STYLES AND AGES,RH,60,6048,2,0,4,Lvl,4,Corner,1,Southwest of ISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,3,2,2,1,120,GasA,4,Y,SBrkr,2,2,3,7,8,1,4,Detchd,1910,1,2,450,3,2,1,0,0,No Misc,0,Jun,2010,Court Officer Deed,Normal,2,100,1,11.651817463836847,3.0,2416,200,0
550,923275090,119500,1-STORY 1946 & NEWER ALL STYLES,RL,37,6951,2,0,3,Lvl,4,CulDSac,1,Mitchell,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,3,1,5,1,218,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1984,1,1,264,3,3,2,0,3,No Misc,0,Oct,2008,Warranty Deed,Normal,1,26,1,11.691071650353702,2.0,1581,362,0
551,923425030,124500,1-STORY 1946 & NEWER ALL STYLES,RL,62,10447,2,0,4,Lvl,4,Inside,1,Mitchell,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0,3,3,CBlock,3,3,1,5,1,348,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1984,2,1,288,3,3,2,0,0,No Misc,0,Dec,2007,Warranty Deed,Normal,1,26,0,11.732060994886899,1.5,1403,140,0
552,527256120,470000,1-STORY 1946 & NEWER ALL STYLES,RL,90,18261,2,0,3,HLS,4,Inside,1,Stone Brook,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420,5,3,PConc,5,3,4,6,1,494,GasA,5,Y,SBrkr,3,1,5,8,8,2,4,Attchd,2005,1,3,722,3,3,2,0,0,No Misc,0,Sep,2006,Warranty Deed,Normal,1,5,0,13.060487973686241,3.5,3416,576,0
553,534202130,147000,1-STORY 1946 & NEWER ALL STYLES,RL,72,8872,2,0,4,Lvl,4,Corner,1,North Ames,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,3,3,CBlock,3,3,1,5,1,317,GasA,5,Y,SBrkr,2,1,4,5,8,0,0,Detchd,1992,1,2,576,3,3,2,0,0,No Misc,0,Dec,2008,Warranty Deed,Normal,1,45,1,11.898187865760873,2.0,1507,240,0
554,527450250,100000,2-STORY PUD 1946 & NEWER,RM,21,1680,2,0,4,Lvl,4,Inside,1,Briardale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158,3,3,CBlock,3,3,1,4,1,153,GasA,3,Y,SBrkr,2,1,3,5,8,0,0,Detchd,1973,1,1,264,3,3,2,0,0,No Misc,0,Nov,2008,Warranty Deed,Normal,2,37,0,11.512925464970229,2.5,1317,0,0
555,903232170,80500,1-1/2 STORY FINISHED ALL AGES,RM,52,6240,2,0,4,Lvl,4,Inside,1,Brookside,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,Slab,0,0,0,0,0,0,GasA,4,N,SBrkr,2,1,3,3,8,0,0,No Garage,1947,0,0,0,0,0,0,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,1,63,1,11.296012463406655,1.0,912,0,0
556,531369020,203000,1-STORY 1946 & NEWER ALL STYLES,RL,76,10141,2,0,3,Lvl,4,Inside,1,Sawyer West,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264,4,3,PConc,4,3,4,4,3,222,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,2004,2,3,845,3,3,2,0,0,No Misc,0,Jan,2009,Warranty Deed,Normal,1,6,0,12.220961258023925,2.0,2802,246,0
557,906380220,221800,1-STORY 1946 & NEWER ALL STYLES,RL,95,10324,2,0,3,Lvl,4,Corner,1,College Creek,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,4,3,PConc,4,3,3,6,1,382,GasA,5,Y,SBrkr,2,1,4,5,8,0,0,Attchd,2008,2,3,810,3,3,2,0,0,No Misc,0,Mar,2009,Warranty Deed,Normal,1,2,0,12.309531353898404,3.0,2126,260,0
558,902106120,89500,1-STORY 1945 & OLDER,RM,56,4480,2,0,4,Lvl,4,Corner,1,Old Town,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,PConc,2,2,1,2,1,240,GasA,3,N,FuseF,2,1,2,4,8,1,4,Detchd,1922,1,1,184,3,2,0,0,3,No Misc,0,Feb,2007,Warranty Deed,Normal,1,88,1,11.401993904262946,2.0,1804,142,0
559,535325450,142000,1-STORY 1946 & NEWER ALL STYLES,RL,85,15428,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,3,1,143,GasA,5,Y,SBrkr,2,1,3,4,8,0,0,Attchd,1951,3,1,270,3,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,1,59,1,11.863582336583399,2.0,1625,195,0
560,527402060,151000,1-STORY 1946 & NEWER ALL STYLES,RL,65,9750,2,0,4,Lvl,4,FR2,1,North Ames,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,1,5,2,14,GasA,4,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1969,1,2,460,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,1,41,0,11.925035115797062,2.5,2094,260,0
561,909426080,215000,DUPLEX ALL STYLES AND AGES,RL,78,15600,2,0,4,Lvl,4,Inside,1,Crawford,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430,3,4,CBlock,3,3,1,5,1,657,GasA,5,Y,SBrkr,5,2,3,11,8,0,0,Detchd,1950,1,2,484,3,3,2,0,0,No Misc,0,Mar,2010,Warranty Deed,Normal,2,60,1,12.2783933071098,2.5,2552,0,0
562,527165020,160000,SPLIT OR MULTI-LEVEL,RL,63,10784,2,0,3,Lvl,4,FR2,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76,4,3,PConc,4,3,1,1,1,384,GasA,4,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1991,2,2,402,3,3,2,0,0,No Misc,0,May,2007,Warranty Deed,Normal,2,19,1,11.982929094215963,2.5,1472,164,0
563,916403130,250000,2-STORY 1946 & NEWER,RL,80,11170,2,0,2,Lvl,4,Corner,1,Timberland,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,Wood,4,3,1,2,1,0,GasA,5,Y,SBrkr,4,1,3,8,8,0,0,Attchd,1990,3,2,693,3,3,2,0,4,No Misc,0,Apr,2006,Warranty Deed,Normal,2,20,1,12.429216196844383,2.5,3730,0,0
564,527162130,189000,2-STORY 1946 & NEWER,RL,60,7500,2,0,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,3,1,1,1,994,GasA,4,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1999,3,2,442,3,3,2,0,0,No Misc,0,Jun,2010,Warranty Deed,Normal,2,11,0,12.14950229404178,2.5,1804,200,0
565,535450070,133000,1-STORY W/ FINISHED ATTIC ALL AGES,RL,60,12144,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,CBlock,3,3,1,3,1,457,GasA,4,Y,SBrkr,3,1,3,6,8,1,4,Attchd,1949,1,1,288,3,3,2,0,0,Othr,0,Sep,2009,Warranty Deed,Normal,1,61,1,11.79810440720389,1.0,1643,28,0
566,905107310,149900,SPLIT FOYER,RL,72,8014,2,0,3,Lvl,4,CulDSac,1,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23,3,3,CBlock,4,3,4,6,1,0,GasA,3,Y,SBrkr,3,1,3,5,8,1,2,Basment,1978,3,2,504,3,3,2,0,0,No Misc,0,Jun,2009,Warranty Deed,Normal,1,32,0,11.917723684090689,1.5,1490,0,0
567,902104020,156500,1-1/2 STORY FINISHED ALL AGES,RM,60,9600,2,1,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,3,1,399,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Detchd,1956,1,2,400,3,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,1,110,1,11.960811288962345,1.5,1797,24,0
568,905109130,328000,2-STORY 1946 & NEWER,RL,80,14000,2,0,4,Lvl,4,Inside,2,Clear Creek,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,PConc,5,3,4,6,1,105,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Attchd,1996,2,2,533,3,3,2,0,0,No Misc,0,Apr,2010,Warranty Deed,Normal,2,14,1,12.70076888736628,3.5,3461,340,0
569,527146010,239500,1-STORY PUD 1946 & NEWER,RL,57,8013,2,0,3,Lvl,4,Corner,1,Stone Brook,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,4,3,1,6,1,846,GasA,5,Y,SBrkr,2,1,4,6,8,0,0,Attchd,1995,2,2,528,3,3,2,0,0,No Misc,0,Sep,2009,Warranty Deed,Normal,1,15,1,12.386308695833106,3.0,2475,102,0
570,527107090,177900,1-STORY 1946 & NEWER ALL STYLES,RL,53,14137,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,3,1,6,1,898,GasA,4,Y,SBrkr,3,1,4,7,8,0,0,Attchd,1996,1,2,404,3,3,2,0,0,No Misc,0,Nov,2008,Warranty Deed,Normal,1,14,1,12.088976873653927,3.0,1834,39,0
571,535152250,145000,1-STORY 1946 & NEWER ALL STYLES,RL,70,8400,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,1,3,1,392,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1957,2,1,294,3,3,2,0,0,No Misc,0,Jun,2010,Warranty Deed,Normal,1,53,0,11.884489021402711,2.0,2236,250,0
572,902401010,116900,1-1/2 STORY FINISHED ALL AGES,RM,60,5700,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,1,1,572,GasA,3,Y,SBrkr,2,1,3,5,8,1,4,Detchd,1982,1,1,288,3,3,2,0,0,No Misc,0,Aug,2008,Warranty Deed,Normal,1,84,1,11.66907414746016,1.0,1111,176,0
573,528363130,325000,2-STORY 1946 & NEWER,RL,98,12256,2,0,3,Lvl,4,Corner,1,Northridge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,4,3,PConc,5,3,3,6,1,431,GasA,5,Y,SBrkr,3,1,4,9,8,2,3,Attchd,1994,2,2,712,3,3,2,0,0,No Misc,0,Apr,2010,Warranty Deed,Normal,2,16,1,12.691580461311874,3.5,3654,218,0
574,534201250,155000,2-STORY 1946 & NEWER,RL,72,8640,2,0,4,Lvl,4,Inside,1,North Ames,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,3,3,CBlock,4,2,2,5,3,56,GasA,5,Y,SBrkr,4,1,3,7,8,0,0,Attchd,1968,2,2,530,3,3,2,0,0,Shed,455,Jun,2006,Warranty Deed,Normal,2,42,0,11.951180395901384,2.5,2614,330,0
575,527455100,144000,2-STORY PUD 1946 & NEWER,RL,24,2179,2,0,4,Lvl,4,Inside,1,Northpark Villa,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,3,3,CBlock,4,3,1,5,1,785,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1976,2,2,460,3,3,2,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,2,34,0,11.877568578558138,2.5,1526,28,0
576,528240050,188000,2-STORY 1946 & NEWER,RL,63,8010,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,1,840,GasA,5,Y,SBrkr,3,1,4,7,8,1,4,BuiltIn,2002,3,2,400,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,2,8,1,12.144197241812087,2.5,1720,186,0
577,906424010,225000,SPLIT OR MULTI-LEVEL,RL,70,11454,2,0,2,Lvl,4,Corner,1,Sawyer West,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,4,3,PConc,4,3,4,6,1,631,GasA,5,Y,SBrkr,3,1,4,6,8,1,2,Attchd,1995,3,3,811,3,3,2,0,0,No Misc,0,Feb,2008,Warranty Deed,Normal,2,15,0,12.323855681186558,3.0,2281,210,0
578,535456020,141000,1-STORY 1946 & NEWER ALL STYLES,RL,70,7945,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,3,1,5,4,465,GasA,5,Y,FuseA,3,1,3,6,8,0,0,Attchd,1959,2,1,300,3,3,2,0,0,No Misc,0,May,2006,Warranty Deed,Normal,1,51,0,11.856515169360305,2.0,1835,0,0
579,535125090,205000,2-STORY 1946 & NEWER,RL,85,13600,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,3,3,CBlock,3,3,1,4,1,314,GasA,3,Y,SBrkr,3,1,3,7,8,3,2,Attchd,1965,1,2,486,3,3,2,0,0,No Misc,0,Oct,2009,Warranty Deed,Normal,2,45,1,12.230765258120545,2.5,2440,231,0
580,905477050,107500,2 FAMILY CONVERSION - ALL STYLES AND AGES,RL,70,7000,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,4,3,4,6,1,148,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,No Garage,1910,0,0,0,0,0,0,0,0,No Misc,0,Jan,2008,Warranty Deed,Normal,2,100,1,11.585246126549855,2.0,2316,233,0
581,923228370,85500,2-STORY PUD 1946 & NEWER,RM,21,1890,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,3,3,1,3,1,252,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1972,1,1,286,3,3,2,0,0,No Misc,0,Jun,2010,Warranty Deed,Normal,2,38,0,11.356271654924852,1.5,1386,64,0
582,535425010,242000,SPLIT OR MULTI-LEVEL,RL,96,11275,2,0,4,Lvl,4,Corner,1,North Ames,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300,4,4,CBlock,4,3,1,1,1,710,GasA,5,Y,SBrkr,5,1,4,11,8,1,4,BuiltIn,1961,3,2,564,3,3,2,0,0,No Misc,0,Jun,2010,Warranty Deed,Normal,2,43,1,12.396693005138824,2.5,2978,240,0
583,907425030,149000,1-STORY PUD 1946 & NEWER,RM,70,4438,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,4,3,PConc,4,3,3,6,1,186,GasA,5,Y,SBrkr,1,1,4,3,8,1,4,Attchd,2004,2,2,420,3,3,2,0,0,No Misc,0,Jan,2008,Warranty Deed,Normal,1,6,0,11.911701584927597,2.0,1510,149,0
584,909254100,135000,2-STORY 1945 & OLDER,RL,53,7155,2,0,4,Lvl,4,Inside,1,Crawford,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,1,686,GasA,3,Y,SBrkr,3,1,3,6,8,1,4,Detchd,1926,1,1,225,3,3,0,0,3,No Misc,0,Jul,2007,Warranty Deed,Normal,2,84,1,11.813030057420567,1.0,1461,116,0
585,533253210,206000,1-STORY PUD 1946 & NEWER,RL,40,3880,2,0,3,Lvl,4,Inside,1,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0,4,3,CBlock,4,3,4,6,1,174,GasA,3,Y,SBrkr,1,1,4,4,8,1,3,Attchd,1978,3,2,484,3,3,2,0,0,No Misc,0,Jan,2010,Warranty Deed,Normal,1,32,0,12.235631447771718,2.0,2278,301,0
586,908203090,85000,1-STORY 1946 & NEWER ALL STYLES,RL,64,6410,2,0,4,HLS,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,CBlock,3,3,1,2,3,301,GasA,3,Y,FuseA,3,1,3,5,8,0,0,Detchd,1959,1,1,320,3,3,2,0,3,No Misc,0,Mar,2009,Warranty Deed,Normal,1,51,0,11.350406535472453,1.0,1451,0,0
587,907255060,300000,1-STORY 1946 & NEWER ALL STYLES,RL,70,14860,2,0,2,Lvl,4,CulDSac,1,College Creek,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240,4,3,PConc,5,3,4,6,1,240,GasA,5,Y,SBrkr,3,1,4,6,8,1,4,Attchd,2002,2,3,715,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,8,1,12.611537753638338,3.0,3324,217,0
588,528366040,315000,2-STORY 1946 & NEWER,RL,88,12585,2,0,3,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420,4,3,PConc,4,3,1,2,6,0,GasA,5,Y,SBrkr,3,1,4,8,8,1,3,Attchd,1993,3,3,704,3,3,2,0,0,No Misc,0,Oct,2006,Warranty Deed,Normal,2,17,0,12.66032791780777,3.5,4085,568,0
589,534127080,240050,2-STORY 1946 & NEWER,RL,80,8000,2,0,4,Lvl,4,Inside,1,Northwest Ames,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525,3,3,CBlock,3,3,1,3,1,93,GasA,3,Y,SBrkr,4,1,3,8,8,1,1,Attchd,1970,2,2,570,3,3,2,0,0,No Misc,0,Jun,2007,Warranty Deed,Normal,2,40,0,12.388602513959086,3.5,3326,192,0
590,528228455,180000,1-STORY PUD 1946 & NEWER,RL,43,3182,2,0,4,Lvl,4,Inside,1,Bloomington Heights,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,4,3,PConc,4,3,3,6,1,1204,GasA,5,Y,SBrkr,2,1,4,5,8,1,4,Attchd,2005,3,2,397,3,3,2,0,0,No Misc,0,Aug,2009,Warranty Deed,Normal,1,5,1,12.100712129872347,2.0,1236,116,0
591,535380140,139000,1-1/2 STORY FINISHED ALL AGES,RL,60,10836,2,1,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1.5Fin,5,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,1,892,GasA,5,Y,SBrkr,3,1,3,7,8,1,4,Detchd,1968,1,4,1488,2,3,0,0,2,No Misc,0,Jun,2008,Warranty Deed,Normal,1,88,1,11.842229212112828,1.5,1436,100,0
592,527163070,185000,2-STORY 1946 & NEWER,RL,63,9765,2,0,2,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,5,4,PConc,4,4,1,5,1,370,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,BuiltIn,1993,3,2,420,3,3,2,0,0,Shed,480,Apr,2009,Warranty Deed,Normal,2,17,0,12.128111104060462,2.5,1780,295,0
593,907130110,187000,2-STORY 1946 & NEWER,RL,65,12438,2,0,3,Lvl,4,Inside,1,College Creek,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,4,3,PConc,4,3,1,1,1,781,GasA,5,Y,SBrkr,3,1,4,6,8,1,3,Attchd,1995,2,2,473,3,3,2,0,0,No Misc,0,Aug,2006,Warranty Deed,Normal,2,15,0,12.138863895836725,2.5,1499,504,0
594,528116030,326000,1-STORY 1946 & NEWER ALL STYLES,RL,98,16033,2,0,3,Lvl,4,FR2,1,Northridge Heights,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378,4,3,PConc,5,3,4,6,1,572,GasA,5,Y,SBrkr,3,1,4,8,8,1,4,Attchd,2004,3,3,772,3,3,2,0,0,No Misc,0,Mar,2006,Warranty Deed,Normal,1,6,1,12.694652660348845,3.0,3111,631,0
595,902106040,178000,2-STORY 1945 & OLDER,RM,60,9600,2,1,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,4,1,2,1,712,GasA,5,Y,SBrkr,3,1,5,6,8,1,4,Detchd,1925,1,2,546,2,3,2,0,0,No Misc,0,Aug,2006,Warranty Deed,Normal,2,85,1,12.089538829274222,2.0,1657,234,0
596,527190050,239000,2-STORY PUD 1946 & NEWER,RL,44,5306,2,0,3,Lvl,4,Inside,1,Stone Brook,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0,4,4,PConc,4,4,1,6,3,354,GasA,4,Y,SBrkr,2,1,4,5,8,1,3,Attchd,1987,2,2,504,4,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,2,23,0,12.384218830913648,3.0,2477,476,0
597,903231030,133000,1-1/2 STORY FINISHED ALL AGES,RM,51,6120,2,0,4,Lvl,4,Inside,1,Brookside,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,BrkTil,3,3,1,1,1,884,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Detchd,1935,1,1,240,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,1,75,1,11.79810440720389,1.0,1573,174,0
